Position;PositionIdx;Indices;Frame;Idx;Time;BacteriaLineage;NextDivisionFrame;PreviousDivisionFrame;SizeRatio;TrackErrorSizeRatio;EndOfChannelContact;TruncatedDivision;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;BacteriaCenterX;BacteriaCenterY;BacteriaCenterZ;GrowthRateArea;Size;GrowthRateLength;Length;MeanRFP
mv221_mv248__xy28;9;51-0-6;51;6;510.00000;AHHHHHHTTH;NA;48;1.21801;NA;NA;false;48-0-5;5;5;0-0;false;false;50-0-6;52-0-6;2.06040;18.33797;0.00000;9.76400e-03;2.17165;9.68175e-03;3.40243;1.46342e+03
mv221_mv248__xy28;9;51-0-7;51;7;510.00000;AHHHHHHTTTH;NA;51;NA;NA;0.19316;true;51-0-7;1;1;0-0;false;false;50-0-7;NA;2.10423;20.91585;0.00000;NA;1.14497;NA;1.70121;1.62624e+03
mv221_mv248__xy28;9;51-1-0;51;0;510.00000;AHHHHH;58;49;0.92199;NA;NA;false;49-1-0;9;9;0-1;false;false;50-1-0;52-1-0;1.99950;3.29350;0.00000;9.19431e-03;1.64775;7.42644e-03;2.55575;2.61520e+03
mv221_mv248__xy28;9;51-1-1;51;1;510.00000;AHHHHT;63;49;1.15000;NA;NA;false;49-1-1;14;14;0-1;false;false;50-1-1;52-1-1;2.05074;5.86646;0.00000;6.77081e-03;1.65197;5.64353e-03;2.55575;2.76784e+03
mv221_mv248__xy28;9;51-1-2;51;2;510.00000;AHHHTH;56;49;1.10420;NA;NA;false;49-1-2;7;7;0-1;false;false;50-1-2;52-1-2;2.05691;9.37338;0.00000;5.08445e-03;3.22367;5.03498e-03;4.42191;2.51610e+03
mv221_mv248__xy28;9;51-1-3;51;3;510.00000;AHHHTT;54;49;0.99574;NA;NA;false;49-1-3;5;5;0-1;false;false;50-1-3;52-1-3;2.05606;13.15993;0.00000;5.67552e-03;1.97307;5.53228e-03;3.07224;2.54153e+03
mv221_mv248__xy28;9;51-1-4;51;4;510.00000;AHHTH;56;39;0.93051;NA;NA;false;39-1-2;17;17;0-1;false;false;50-1-4;52-1-4;2.05727;17.27106;0.00000;2.76745e-03;2.31952;2.62181e-03;3.45051;2.91400e+03
mv221_mv248__xy28;9;51-1-5;51;5;510.00000;AHHTTH;NA;48;1.05839;NA;NA;false;48-1-3;5;5;0-1;false;false;50-1-5;52-1-5;1.96457;19.97562;0.00000;3.14016e-03;1.22525;2.82312e-04;1.96726;2.82633e+03
mv221_mv248__xy28;9;51-2-0;51;0;510.00000;AHHHHHH;53;43;1.03431;NA;NA;false;43-2-0;10;10;0-2;false;false;50-2-0;52-2-0;2.04357;3.68463;0.00000;7.33634e-03;2.54767;6.27740e-03;3.99102;2.05266e+03
mv221_mv248__xy28;9;51-2-1;51;1;510.00000;AHHHHHTH;57;50;1.22997;NA;NA;false;50-2-1;7;7;0-2;false;false;50-2-1;52-2-1;2.05938;6.84415;0.00000;1.26614e-02;1.49142;1.09267e-02;2.43642;1.82184e+03
mv221_mv248__xy28;9;51-2-2;51;2;510.00000;AHHHHHTT;56;50;1.11480;NA;NA;false;50-2-2;6;6;0-2;false;false;50-2-2;52-2-2;2.12421;9.40598;0.00000;1.23011e-02;1.55902;1.01265e-02;2.54249;1.74786e+03
mv221_mv248__xy28;9;51-2-3;51;3;510.00000;AHHHHTHH;55;49;1.03753;NA;NA;false;49-2-2;6;6;0-2;false;false;50-2-3;52-2-3;1.99401;11.79574;0.00000;8.88365e-03;1.63507;8.73560e-03;2.58778;1.64559e+03
mv221_mv248__xy28;9;51-2-4;51;4;510.00000;AHHHHTHT;NA;49;1.05292;NA;NA;false;49-2-3;7;7;0-2;false;false;50-2-4;52-2-4;2.00795;14.30137;0.00000;5.99874e-03;1.59705;5.58515e-03;2.50060;1.76150e+03
mv221_mv248__xy28;9;51-2-5;51;5;510.00000;AHHHHTTH;NA;50;0.93907;NA;NA;false;50-2-5;5;5;0-2;false;false;50-2-5;52-2-5;1.95149;16.50628;0.00000;3.30009e-03;1.10695;2.61811e-03;1.95973;1.73828e+03
mv221_mv248__xy28;9;51-2-6;51;6;510.00000;AHHHHTTT;NA;50;1.04659;NA;NA;false;50-2-6;3;3;0-2;false;false;50-2-6;52-2-6;2.04572;18.64053;0.00000;-4.10678e-03;1.23370;-1.37893e-04;2.23377;1.66533e+03
mv221_mv248__xy28;9;51-2-7;51;7;510.00000;AHHHTHH;NA;51;NA;NA;0.22546;true;51-2-7;1;1;0-2;false;false;50-2-7;NA;1.97449;20.73889;0.00000;NA;1.19990;NA;2.08102;2.28829e+03
mv221_mv248__xy28;9;51-3-0;51;0;510.00000;AHHHHHHHH;56;46;1.03563;NA;NA;false;46-3-0;10;10;0-3;false;false;50-3-0;52-3-0;2.02126;3.03517;0.00000;7.43070e-03;1.84210;6.59332e-03;2.94300;1.99968e+03
mv221_mv248__xy28;9;51-3-1;51;1;510.00000;AHHHHHHHT;56;46;1.06706;NA;NA;false;46-3-1;10;10;0-3;false;false;50-3-1;52-3-1;2.03702;5.59906;0.00000;8.72046e-03;1.54635;7.68035e-03;2.52414;2.09943e+03
mv221_mv248__xy28;9;51-3-2;51;2;510.00000;AHHHHHHTH;54;46;1.10736;NA;NA;false;46-3-2;8;8;0-3;false;false;50-3-2;52-3-2;2.10241;8.61886;0.00000;1.18487e-02;2.35332;1.08668e-02;3.64927;1.81347e+03
mv221_mv248__xy28;9;51-3-3;51;3;510.00000;AHHHHHHTT;53;46;1.11791;NA;NA;false;46-3-3;7;7;0-3;false;false;50-3-3;52-3-3;2.00472;11.97938;0.00000;1.00718e-02;2.08292;9.94837e-03;3.06122;1.78492e+03
mv221_mv248__xy28;9;51-3-4;51;4;510.00000;AHHHHHTHHH;54;50;1.12384;NA;NA;false;50-3-4;4;4;0-3;false;false;50-3-4;52-3-4;2.02091;14.68284;0.00000;7.00141e-03;1.53367;7.89943e-03;2.39708;1.48597e+03
mv221_mv248__xy28;9;51-3-5;51;5;510.00000;AHHHHHTHHT;53;50;1.05137;NA;NA;false;50-3-5;3;3;0-3;false;false;50-3-5;52-3-5;2.12446;17.48056;0.00000;1.92352e-02;1.29707;1.42554e-02;2.08912;1.53312e+03
mv221_mv248__xy28;9;51-3-6;51;6;510.00000;AHHHHHTHTH;NA;51;NA;NA;NA;true;51-3-6;1;1;0-3;false;false;50-3-6;NA;1.99609;19.89207;0.00000;NA;0.92950;NA;1.59349;1.69166e+03
mv221_mv248__xy28;9;51-4-0;51;0;510.00000;AHHHHHHH;53;42;1.09686;NA;NA;false;42-4-0;11;11;0-4;false;false;50-4-0;52-4-0;1.99301;4.00138;0.00000;7.78551e-03;3.39690;6.84121e-03;4.69127;3.01573e+03
mv221_mv248__xy28;9;51-4-1;51;1;510.00000;AHHHHHHT;52;42;1.07803;NA;NA;false;42-4-1;10;10;0-4;false;false;50-4-1;NA;1.99541;8.39489;0.00000;7.19331e-03;2.86032;5.77356e-03;3.90866;3.06620e+03
mv221_mv248__xy28;9;51-4-2;51;2;510.00000;AHHHHHIHH;59;51;0.98993;NA;NA;false;51-4-2;8;8;0-4;false;false;50-4-2;52-4-3;2.01780;12.21837;0.00000;1.23498e-02;1.17877;9.92925e-03;1.83042;2.65086e+03
mv221_mv248__xy28;9;51-4-3;51;3;510.00000;AHHHHHIHT;55;51;0.98993;NA;NA;false;51-4-3;4;4;0-4;false;false;50-4-2;52-4-4;1.98553;14.12799;0.00000;1.39976e-02;1.31397;1.34763e-02;1.90285;2.79368e+03
mv221_mv248__xy28;9;51-4-4;51;4;510.00000;AHHHHHIT;NA;40;0.94828;NA;NA;false;40-4-2;15;15;0-4;false;false;50-4-3;52-4-5;1.97730;17.37497;0.00000;3.97882e-03;2.32375;2.75414e-03;3.28170;3.00422e+03
mv221_mv248__xy28;9;51-4-5;51;5;510.00000;AHHHHHTH;52;47;1.02865;NA;NA;false;47-4-4;5;5;0-4;false;false;50-4-4;NA;1.90890;20.19382;0.00000;5.14150e-03;1.51677;3.89972e-03;2.54830;3.18280e+03
mv221_mv248__xy28;9;51-5-0;51;0;510.00000;AHHHHHHHH;54;48;1.05581;NA;NA;false;48-5-0;6;6;0-5;false;false;50-5-0;52-5-0;2.10806;3.25773;0.00000;8.22389e-03;1.91815;7.90125e-03;3.34608;1.60670e+03
mv221_mv248__xy28;9;51-5-1;51;1;510.00000;AHHHHHHHT;53;48;1.09677;NA;NA;false;48-5-1;5;5;0-5;false;false;50-5-1;52-5-1;2.04000;6.24176;0.00000;1.10521e-02;1.86745;1.02996e-02;2.91922;1.80223e+03
mv221_mv248__xy28;9;51-5-2;51;2;510.00000;AHHHHHHTH;52;46;1.17633;NA;NA;false;46-5-1;6;6;0-5;false;false;50-5-2;NA;1.99405;9.19009;0.00000;1.02667e-02;2.05757;1.02529e-02;3.23828;1.99987e+03
mv221_mv248__xy28;9;51-5-3;51;3;510.00000;AHHHHHHTT;53;46;1.13539;NA;NA;false;46-5-2;7;7;0-5;false;false;50-5-3;52-5-4;2.05185;12.45566;0.00000;9.93725e-03;2.01955;9.48012e-03;3.22717;2.11149e+03
mv221_mv248__xy28;9;51-5-4;51;4;510.00000;AHHHHHTHHH;NA;50;1.09964;NA;NA;false;50-5-4;6;6;0-5;false;false;50-5-4;52-5-5;2.04655;14.92812;0.00000;7.66878e-03;1.30552;5.61858e-03;2.12918;1.47446e+03
mv221_mv248__xy28;9;51-5-5;51;5;510.00000;AHHHHHTHHT;NA;50;0.99351;NA;NA;false;50-5-5;4;4;0-5;false;false;50-5-5;52-5-6;2.03241;16.85433;0.00000;3.34888e-03;1.29285;4.99063e-03;2.05239;1.48466e+03
mv221_mv248__xy28;9;51-5-6;51;6;510.00000;AHHHHHTHT;52;46;1.06117;NA;NA;false;46-5-4;6;6;0-5;false;false;50-5-6;NA;1.99773;19.16800;0.00000;6.85998e-03;1.68577;6.94839e-03;2.76766;1.78596e+03
mv221_mv248__xy28;9;51-5-7;51;7;510.00000;AHHHHHTTH;NA;45;NA;NA;0.50585;false;45-5-3;7;7;0-5;false;false;50-5-7;NA;2.13247;21.06729;0.00000;1.85369e-04;0.94217;-1.81267e-04;1.46647;1.71396e+03
mv221_mv248__xy28;9;51-6-0;51;0;510.00000;AHHHHHHHH;58;50;1.06589;NA;NA;false;50-6-0;8;8;0-6;false;false;50-6-0;52-6-0;1.97340;2.52909;0.00000;9.50659e-03;1.16187;8.00003e-03;1.97690;2.48802e+03
mv221_mv248__xy28;9;51-6-1;51;1;510.00000;AHHHHHHHT;58;50;1.06367;NA;NA;false;50-6-1;8;8;0-6;false;false;50-6-1;52-6-1;1.99211;4.53055;0.00000;1.06943e-02;1.19990;8.18126e-03;2.05239;2.67501e+03
mv221_mv248__xy28;9;51-6-2;51;2;510.00000;AHHHHHHT;53;45;0.93169;NA;NA;false;45-6-1;8;8;0-6;false;false;50-6-2;52-6-2;1.97926;7.03973;0.00000;1.00116e-02;2.07447;8.75733e-03;3.08870;2.83730e+03
mv221_mv248__xy28;9;51-6-3;51;3;510.00000;AHHHHHTH;52;43;0.96958;NA;NA;false;43-6-1;9;9;0-6;false;false;50-6-3;NA;2.02660;10.94269;0.00000;9.62778e-03;2.15475;8.05922e-03;3.32073;2.68890e+03
mv221_mv248__xy28;9;51-6-4;51;4;510.00000;AHHHHHTT;56;43;0.96083;NA;NA;false;43-6-2;13;13;0-6;false;false;50-6-4;52-6-5;1.98180;13.83471;0.00000;6.05615e-03;1.76182;5.42056e-03;2.73696;2.85668e+03
mv221_mv248__xy28;9;51-6-5;51;5;510.00000;AHHHHTHHHH;53;50;1.07087;NA;NA;false;50-6-5;3;3;0-6;false;false;50-6-5;52-6-6;1.94641;16.57070;0.00000;1.33900e-02;1.14920;1.35818e-02;1.87601;1.55897e+03
mv221_mv248__xy28;9;51-6-6;51;6;510.00000;AHHHHTHHHT;NA;50;1.00376;NA;NA;false;50-6-6;3;3;0-6;false;false;50-6-6;52-6-7;1.99626;18.90356;0.00000;7.16757e-03;1.12807;5.78363e-03;1.72097;1.62739e+03
mv221_mv248__xy28;9;51-6-7;51;7;510.00000;AHHHHTHHTH;NA;51;NA;NA;0.41319;true;51-6-7;1;1;0-6;false;false;50-6-7;NA;1.94166;21.02692;0.00000;NA;0.95485;NA;1.51744;1.74718e+03
mv221_mv248__xy28;9;51-7-0;51;0;510.00000;AHHHHH;67;42;1.06926;NA;NA;false;42-7-0;25;25;0-7;false;false;50-7-0;52-7-0;2.07842;3.16013;0.00000;3.09616e-03;2.08715;2.69139e-03;3.18566;2.68046e+03
mv221_mv248__xy28;9;51-7-1;51;1;510.00000;AHHHHT;57;42;1.14402;NA;NA;false;42-7-1;15;15;0-7;false;false;50-7-1;52-7-1;1.95139;6.04238;0.00000;6.34945e-03;1.77872;5.28422e-03;2.58778;2.53307e+03
mv221_mv248__xy28;9;51-7-2;51;2;510.00000;AHHHTHHH;55;50;1.05614;NA;NA;false;50-7-2;5;5;0-7;false;false;50-7-2;52-7-2;1.95907;9.09201;0.00000;1.18327e-02;1.27172;1.20588e-02;1.86132;2.12732e+03
mv221_mv248__xy28;9;51-7-3;51;3;510.00000;AHHHTHHT;55;50;0.96024;NA;NA;false;50-7-3;5;5;0-7;false;false;50-7-3;52-7-3;1.96242;11.51204;0.00000;5.86026e-03;1.32665;6.37401e-03;1.87601;2.14368e+03
mv221_mv248__xy28;9;51-7-4;51;4;510.00000;AHHHTHTH;53;47;1.02708;NA;NA;false;47-7-3;6;6;0-7;false;false;50-7-4;52-7-4;2.00925;14.49157;0.00000;1.28535e-02;2.24347;1.04413e-02;3.13081;2.44073e+03
mv221_mv248__xy28;9;51-7-5;51;5;510.00000;AHHHTHTT;52;47;1.14354;NA;NA;false;47-7-4;5;5;0-7;false;false;50-7-5;NA;1.96114;17.61581;0.00000;9.69660e-03;2.01955;8.72460e-03;3.13688;2.50237e+03
mv221_mv248__xy28;9;51-7-6;51;6;510.00000;AHHHTTHH;NA;51;NA;NA;0.37851;true;51-7-6;2;2;0-7;false;false;50-7-6;52-7-7;1.93474;20.48385;0.00000;NA;1.79985;NA;2.62023;3.13625e+03
mv221_mv248__xy28;9;51-8-0;51;0;510.00000;AHHHHHHHHH;57;51;1.08982;NA;NA;false;51-8-0;6;6;0-8;false;false;50-8-0;52-8-0;2.03275;2.80948;0.00000;6.36184e-03;1.59282;6.01263e-03;2.56482;1.71632e+03
mv221_mv248__xy28;9;51-8-1;51;1;510.00000;AHHHHHHHHT;57;51;1.08982;NA;NA;false;51-8-1;6;6;0-8;false;false;50-8-0;52-8-1;1.91851;5.27537;0.00000;1.14570e-02;1.48297;1.20083e-02;2.24415;2.01453e+03
mv221_mv248__xy28;9;51-8-2;51;2;510.00000;AHHHHHHHT;52;45;1.07547;NA;NA;false;45-8-1;7;7;0-8;false;false;50-8-1;NA;1.93631;8.38117;0.00000;1.10517e-02;2.64907;9.15517e-03;3.93451;2.16242e+03
mv221_mv248__xy28;9;51-8-3;51;3;510.00000;AHHHHHHTHH;56;51;1.02711;NA;NA;false;51-8-3;5;5;0-8;false;false;50-8-2;52-8-4;1.99354;11.41302;0.00000;1.12429e-02;1.34355;8.94866e-03;2.30819;1.76189e+03
mv221_mv248__xy28;9;51-8-4;51;4;510.00000;AHHHHHHTHT;56;51;1.02711;NA;NA;false;51-8-4;5;5;0-8;false;false;50-8-2;52-8-5;1.88539;13.71839;0.00000;1.18647e-02;1.37735;9.54516e-03;2.21859;1.84463e+03
mv221_mv248__xy28;9;51-8-5;51;5;510.00000;AHHHHHHTTH;NA;51;1.11072;NA;NA;false;51-8-5;5;5;0-8;false;false;50-8-3;52-8-6;2.02641;15.78690;0.00000;-1.80776e-02;1.32242;-1.48085e-02;2.10524;1.75837e+03
mv221_mv248__xy28;9;51-8-6;51;6;510.00000;AHHHHHHTTT;NA;51;1.11072;NA;NA;false;51-8-6;3;3;0-8;false;false;50-8-3;52-8-7;1.99523;17.94245;0.00000;1.54333e-03;1.34777;4.34090e-03;2.11625;1.73917e+03
mv221_mv248__xy28;9;51-8-7;51;7;510.00000;AHHHHHTHH;52;43;0.99523;NA;0.31948;false;43-8-2;9;9;0-8;false;false;50-8-4;NA;1.95764;20.34375;0.00000;4.59411e-03;1.76182;4.60167e-03;2.88647;2.78418e+03
mv221_mv248__xy28;9;51-9-0;51;0;510.00000;AHHHHHHHH;53;42;1.08978;NA;NA;false;42-9-0;11;11;0-9;false;false;50-9-0;52-9-0;1.97613;3.86178;0.00000;5.41999e-03;2.97440;5.37736e-03;4.61546;1.69761e+03
mv221_mv248__xy28;9;51-9-1;51;1;510.00000;AHHHHHHHTH;52;47;1.16049;NA;NA;false;47-9-1;5;5;0-9;false;false;50-9-1;NA;2.09383;7.92078;0.00000;1.15586e-02;2.38290;8.83223e-03;3.57736;1.94406e+03
mv221_mv248__xy28;9;51-9-2;51;2;510.00000;AHHHHHHHTTH;56;51;1.01495;NA;NA;false;51-9-2;5;5;0-9;false;false;50-9-2;52-9-3;1.97732;11.03832;0.00000;1.03657e-02;1.24637;1.22051e-02;1.89283;1.55188e+03
mv221_mv248__xy28;9;51-9-3;51;3;510.00000;AHHHHHHHTTT;NA;51;1.01495;NA;NA;false;51-9-3;4;4;0-9;false;false;50-9-2;52-9-4;1.91881;13.26655;0.00000;1.86026e-02;1.04780;1.67761e-02;1.70121;1.52635e+03
mv221_mv248__xy28;9;51-9-4;51;4;510.00000;AHHHHHHTHHH;NA;51;1.07978;NA;NA;false;51-9-4;4;4;0-9;false;false;50-9-3;52-9-5;2.02651;15.63286;0.00000;6.06297e-03;1.14497;3.73403e-03;1.92492;1.64352e+03
mv221_mv248__xy28;9;51-9-5;51;5;510.00000;AHHHHHHTHHT;53;51;1.07978;NA;NA;false;51-9-5;2;2;0-9;false;false;50-9-3;52-9-6;1.91050;17.71428;0.00000;NA;1.31397;NA;2.16070;1.60909e+03
mv221_mv248__xy28;9;51-9-6;51;6;510.00000;AHHHHHHTHT;NA;47;1.07455;NA;NA;false;47-9-4;6;6;0-9;false;false;50-9-4;52-9-7;1.99027;20.07396;0.00000;-1.11748e-02;1.76605;-9.64358e-03;2.65149;2.43542e+03
mv221_mv248__xy28;9;51-10-0;51;0;510.00000;AHHHHHHHH;56;50;1.55459;true;NA;false;50-10-0;6;6;0-10;false;false;50-10-0;52-10-0;2.01427;3.20417;0.00000;1.94668e-02;1.50410;1.91522e-02;2.25635;1.69232e+03
mv221_mv248__xy28;9;51-10-1;51;1;510.00000;AHHHHHHHT;54;50;1.34507;NA;NA;false;50-10-1;4;4;0-10;false;false;50-10-1;52-10-1;1.99815;5.44996;0.00000;1.90743e-02;1.61395;2.21561e-02;2.37228;1.72524e+03
mv221_mv248__xy28;9;51-10-2;51;2;510.00000;AHHHHHHTH;56;50;1.14444;NA;NA;false;50-10-2;6;6;0-10;false;false;50-10-2;52-10-2;1.93533;8.44574;0.00000;1.39956e-02;1.74070;1.46398e-02;2.62023;1.64037e+03
mv221_mv248__xy28;9;51-10-3;51;3;510.00000;AHHHHHHTT;55;50;1.11892;NA;NA;false;50-10-3;5;5;0-10;false;false;50-10-3;52-10-3;2.05943;11.22255;0.00000;1.79113e-02;1.74915;1.64470e-02;2.79802;1.57054e+03
mv221_mv248__xy28;9;51-10-4;51;4;510.00000;AHHHHHTHH;53;48;1.06579;NA;NA;false;48-10-2;5;5;0-10;false;false;50-10-4;52-10-4;1.94856;14.56514;0.00000;1.68647e-02;1.71112;1.74892e-02;2.75772;1.91736e+03
mv221_mv248__xy28;9;51-10-5;51;5;510.00000;AHHHHHTHT;53;48;1.01790;NA;NA;false;48-10-3;5;5;0-10;false;false;50-10-5;52-10-5;1.94511;17.18058;0.00000;1.00299e-02;1.68155;8.54924e-03;2.72845;2.26480e+03
mv221_mv248__xy28;9;51-10-6;51;6;510.00000;AHHHHHTTH;NA;50;1.11029;NA;NA;false;50-10-6;3;3;0-10;false;false;50-10-6;52-10-6;1.93795;19.43801;0.00000;-5.54534e-04;1.27595;-4.44283e-03;2.12918;2.47369e+03
mv221_mv248__xy28;9;51-10-7;51;7;510.00000;AHHHHHTTTH;NA;51;NA;NA;0.42170;true;51-10-7;1;1;0-10;false;false;50-10-7;NA;1.89289;21.08339;0.00000;NA;0.90415;NA;1.46647;2.74980e+03
mv221_mv248__xy28;9;51-11-0;51;0;510.00000;AHHHHHHHHHH;58;48;1.28485;NA;NA;false;48-11-0;10;10;0-11;false;false;50-11-0;52-11-0;2.03569;2.95367;0.00000;1.31201e-02;1.79140;1.12175e-02;2.93653;1.66585e+03
mv221_mv248__xy28;9;51-11-1;51;1;510.00000;AHHHHHHHHHI;53;48;1.02806;NA;NA;false;48-11-1;5;5;0-11;false;false;50-11-1;52-11-1;2.02290;5.75226;0.00000;1.04484e-02;1.70267;1.04032e-02;2.69339;1.89632e+03
mv221_mv248__xy28;9;51-11-2;51;2;510.00000;AHHHHHHHHHT;54;48;1.16043;NA;NA;false;48-11-2;6;6;0-11;false;false;50-11-2;52-11-2;2.01141;8.38680;0.00000;1.50109e-02;1.83365;1.45856e-02;2.77908;1.61353e+03
mv221_mv248__xy28;9;51-11-3;51;3;510.00000;AHHHHHHHHTH;54;48;1.28191;NA;NA;false;48-11-3;6;6;0-11;false;false;50-11-3;52-11-3;1.99261;11.28532;0.00000;1.44770e-02;2.03645;1.36164e-02;3.08870;1.50478e+03
mv221_mv248__xy28;9;51-11-4;51;4;510.00000;AHHHHHHHHTT;NA;48;1.00599;NA;NA;false;48-11-4;8;8;0-11;false;false;50-11-4;52-11-4;1.98095;13.97345;0.00000;7.48586e-03;1.41960;6.75373e-03;2.49129;1.68403e+03
mv221_mv248__xy28;9;51-11-5;51;5;510.00000;AHHHHHHHTHH;54;48;1.15655;NA;NA;false;48-11-5;6;6;0-11;false;false;50-11-5;52-11-5;1.98304;16.31913;0.00000;5.13277e-03;1.52945;4.13750e-03;2.39708;1.75221e+03
mv221_mv248__xy28;9;51-11-6;51;6;510.00000;AHHHHHHHTHTH;NA;50;1.07744;NA;NA;false;50-11-6;3;3;0-11;false;false;50-11-6;52-11-6;2.01236;18.47361;0.00000;2.46355e-03;1.35200;3.41030e-03;2.18017;1.80182e+03
mv221_mv248__xy28;9;51-11-7;51;7;510.00000;AHHHHHHHTHTT;NA;50;1.12230;NA;0.32093;false;50-11-7;2;2;0-11;false;false;50-11-7;NA;1.94791;20.69458;0.00000;NA;1.31820;NA;2.16948;1.79716e+03
mv221_mv248__xy28;9;51-12-0;51;0;510.00000;AHHHHHHH;53;45;1.12791;NA;NA;false;45-12-0;8;8;0-12;false;false;50-12-0;52-12-0;1.98846;3.05031;0.00000;9.55698e-03;2.04912;8.30955e-03;3.16304;2.28023e+03
mv221_mv248__xy28;9;51-12-1;51;1;510.00000;AHHHHHHT;54;45;1.07559;NA;NA;false;45-12-1;9;9;0-12;false;false;50-12-1;52-12-1;1.96748;6.22773;0.00000;1.15272e-02;2.10405;1.00457e-02;3.21734;2.39004e+03
mv221_mv248__xy28;9;51-12-2;51;2;510.00000;AHHHHHTH;57;48;1.15635;NA;NA;false;48-12-2;9;9;0-12;false;false;50-12-2;52-12-2;1.97820;8.92679;0.00000;9.41523e-03;1.49987;8.13523e-03;2.24415;3.10708e+03
mv221_mv248__xy28;9;51-12-3;51;3;510.00000;AHHHHHTT;NA;48;1.06863;NA;NA;false;48-12-3;13;13;0-12;false;false;50-12-3;52-12-3;2.04680;11.11182;0.00000;4.00372e-03;1.38157;2.56163e-03;2.21859;3.02114e+03
mv221_mv248__xy28;9;51-12-4;51;4;510.00000;AHHHHTHH;52;45;1.04484;NA;NA;false;45-12-3;7;7;0-12;false;false;50-12-4;NA;1.91820;13.82547;0.00000;8.03989e-03;1.96885;7.06510e-03;3.07979;2.17932e+03
mv221_mv248__xy28;9;51-12-5;51;5;510.00000;AHHHHTHT;53;45;1.13033;NA;NA;false;45-12-4;8;8;0-12;false;false;50-12-5;52-12-6;1.97044;17.35663;0.00000;9.01411e-03;2.01532;6.41297e-03;2.86664;2.16421e+03
mv221_mv248__xy28;9;51-12-6;51;6;510.00000;AHHHHTTH;NA;47;1.23171;NA;0.37948;false;47-12-5;5;5;0-12;false;false;50-12-6;NA;1.97253;20.53662;0.00000;3.96916e-03;1.70690;2.73098e-03;2.49129;2.32943e+03
mv221_mv248__xy28;9;51-13-0;51;0;510.00000;AHHHHHHHH;52;48;1.17380;NA;NA;false;48-13-0;4;4;0-13;false;false;50-13-0;NA;1.95404;4.04827;0.00000;2.25028e-02;1.96885;2.12025e-02;3.08870;1.64061e+03
mv221_mv248__xy28;9;51-13-1;51;1;510.00000;AHHHHHHHT;52;48;1.12451;NA;NA;false;48-13-1;4;4;0-13;false;false;50-13-1;NA;1.94977;7.40532;0.00000;1.64245e-02;2.40402;1.47150e-02;3.68671;1.69992e+03
mv221_mv248__xy28;9;51-13-2;51;2;510.00000;AHHHHHHTH;55;50;1.12356;NA;NA;false;50-13-2;5;5;0-13;false;false;50-13-2;52-13-4;1.95815;10.47165;0.00000;1.05022e-02;1.65197;8.49829e-03;2.62909;2.22257e+03
mv221_mv248__xy28;9;51-13-3;51;3;510.00000;AHHHHHHTT;NA;50;1.21605;NA;NA;false;50-13-3;5;5;0-13;false;false;50-13-3;52-13-5;1.92262;13.10096;0.00000;1.07611e-02;1.66465;8.46296e-03;2.60162;2.27486e+03
mv221_mv248__xy28;9;51-13-4;51;4;510.00000;AHHHHHTH;NA;49;1.11345;NA;NA;false;49-13-3;6;6;0-13;false;false;50-13-4;52-13-6;1.98532;15.01206;0.00000;4.56610e-03;1.11962;2.52855e-03;1.84993;2.16894e+03
mv221_mv248__xy28;9;51-13-5;51;5;510.00000;AHHHHHTT;NA;49;1.13810;NA;NA;false;49-13-4;5;5;0-13;false;false;50-13-5;52-13-7;1.96333;16.66067;0.00000;6.13920e-03;1.00977;4.76618e-03;1.60801;2.13788e+03
mv221_mv248__xy28;9;51-13-6;51;6;510.00000;AHHHHTHH;NA;49;1.19697;NA;NA;false;49-13-5;4;4;0-13;false;false;50-13-6;52-13-8;1.96754;18.15969;0.00000;1.08935e-02;1.00132;7.95778e-03;1.72709;2.22945e+03
mv221_mv248__xy28;9;51-13-7;51;7;510.00000;AHHHHTHT;NA;49;0.95810;NA;NA;false;49-13-6;4;4;0-13;false;false;50-13-7;52-13-9;1.94697;20.04123;0.00000;-2.79167e-02;1.44917;-2.56814e-02;2.32005;1.85378e+03
mv221_mv248__xy28;9;51-14-0;51;0;510.00000;AHHHHHHH;53;48;1.19272;NA;NA;false;48-14-0;5;5;0-14;false;false;50-14-0;52-14-0;2.02527;3.45142;0.00000;1.62395e-02;2.35332;1.54170e-02;3.66833;1.39339e+03
mv221_mv248__xy28;9;51-14-1;51;1;510.00000;AHHHHHHTH;57;51;1.13374;NA;NA;false;51-14-1;6;6;0-14;false;false;50-14-1;52-14-1;2.00011;6.20696;0.00000;1.17222e-02;1.27172;1.01449e-02;2.06573;1.52237e+03
mv221_mv248__xy28;9;51-14-2;51;2;510.00000;AHHHHHHTT;57;51;1.13374;NA;NA;false;51-14-2;6;6;0-14;false;false;50-14-1;52-14-2;1.97939;8.02100;0.00000;1.26061e-02;1.05625;1.05900e-02;1.81302;1.57707e+03
mv221_mv248__xy28;9;51-14-3;51;3;510.00000;AHHHHHTH;52;48;0.93885;NA;NA;false;48-14-2;4;4;0-14;false;false;50-14-2;NA;2.03329;10.76796;0.00000;1.37383e-02;2.20545;1.48443e-02;3.73283;1.52792e+03
